date,facility,production_line,shift,units_produced,defects,defect_rate,downtime_minutes,energy_kwh,labor_hours,oee_score,maintenance_cost_usd
2025-02-19,Plant_Zeta,Line_C,Afternoon,1077,41,0.0381,13.7,2286.1,7.97,0.705,244.74
2025-02-19,Plant_Zeta,Line_C,Night,924,26,0.0281,15.8,1958.5,7.91,0.742,176.04
2025-02-20,Plant_Alpha,Line_A,Morning,1310,58,0.0443,12.4,2698.4,8.06,0.789,249.84
2025-02-20,Plant_Alpha,Line_A,Afternoon,1205,52,0.0432,12.3,2650.0,8.02,0.852,217.61
2025-02-20,Plant_Alpha,Line_A,Night,1031,40,0.0388,14.3,2185.2,8.09,0.839,190.86
2025-02-20,Plant_Alpha,Line_B,Morning,1299,66,0.0508,18.6,2750.3,7.98,0.674,234.21
2025-02-20,Plant_Alpha,Line_B,Afternoon,1238,52,0.042,17.6,2628.6,7.98,0.772,181.98
2025-02-20,Plant_Alpha,Line_B,Night,1044,34,0.0326,16.1,2283.3,8.01,0.781,234.0
2025-02-20,Plant_Alpha,Line_C,Morning,1312,48,0.0366,17.3,2812.1,8.02,0.656,171.85
2025-02-20,Plant_Alpha,Line_C,Afternoon,1233,44,0.0357,19.6,2697.8,7.99,0.71,186.44
2025-02-20,Plant_Alpha,Line_C,Night,1027,46,0.0448,12.1,2246.3,8.11,0.799,208.85
2025-02-20,Plant_Beta,Line_A,Morning,870,42,0.0483,13.4,1900.3,8.01,0.668,186.77
2025-02-20,Plant_Beta,Line_A,Afternoon,826,31,0.0375,13.1,1785.7,8.05,0.744,196.71
2025-02-20,Plant_Beta,Line_A,Night,690,28,0.0406,19.4,1536.6,7.98,0.855,193.99
2025-02-20,Plant_Beta,Line_B,Morning,859,27,0.0314,11.9,1880.0,7.98,0.729,174.51
2025-02-20,Plant_Beta,Line_B,Afternoon,814,27,0.0332,18.1,1823.1,8.09,0.793,179.15
2025-02-20,Plant_Beta,Line_B,Night,695,29,0.0417,13.5,1512.7,8.07,0.771,288.62
2025-02-20,Plant_Beta,Line_C,Morning,860,34,0.0395,15.6,1856.7,8.06,0.835,307.63
2025-02-20,Plant_Beta,Line_C,Afternoon,828,23,0.0278,16.3,1789.9,8.0,0.774,175.54
2025-02-20,Plant_Beta,Line_C,Night,700,31,0.0443,18.8,1482.1,7.99,0.683,281.99
2025-02-20,Plant_Gamma,Line_A,Morning,834,22,0.0264,15.0,1759.9,7.95,0.81,238.45
2025-02-20,Plant_Gamma,Line_A,Afternoon,789,26,0.033,13.0,1690.8,7.97,0.764,214.39
2025-02-20,Plant_Gamma,Line_A,Night,653,23,0.0352,14.8,1470.9,8.05,0.761,217.82
2025-02-20,Plant_Gamma,Line_B,Morning,828,36,0.0435,16.2,1809.3,7.95,0.718,210.65
2025-02-20,Plant_Gamma,Line_B,Afternoon,792,40,0.0505,9.3,1695.2,8.0,0.77,254.57
2025-02-20,Plant_Gamma,Line_B,Night,676,20,0.0296,18.8,1472.9,7.99,0.677,186.6
2025-02-20,Plant_Gamma,Line_C,Morning,831,35,0.0421,9.6,1759.6,8.05,0.831,205.77
2025-02-20,Plant_Gamma,Line_C,Afternoon,797,31,0.0389,16.9,1693.8,8.02,0.703,228.63
2025-02-20,Plant_Gamma,Line_C,Night,655,27,0.0412,13.6,1447.7,7.96,0.738,219.74
2025-02-20,Plant_Delta,Line_A,Morning,875,37,0.0423,11.1,1826.8,7.95,0.706,252.66
2025-02-20,Plant_Delta,Line_A,Afternoon,837,27,0.0323,19.4,1803.5,7.94,0.712,138.97
2025-02-20,Plant_Delta,Line_A,Night,701,27,0.0385,15.1,1463.8,7.94,0.775,227.24
2025-02-20,Plant_Delta,Line_B,Morning,848,29,0.0342,18.7,1841.3,7.98,0.693,230.86
2025-02-20,Plant_Delta,Line_B,Afternoon,803,31,0.0386,17.7,1786.6,7.98,0.727,203.0
2025-02-20,Plant_Delta,Line_B,Night,689,26,0.0377,15.0,1501.8,8.06,0.712,133.66
2025-02-20,Plant_Delta,Line_C,Morning,861,35,0.0407,15.2,1853.5,7.97,0.713,178.57
2025-02-20,Plant_Delta,Line_C,Afternoon,822,35,0.0426,15.7,1769.1,8.06,0.782,150.64
2025-02-20,Plant_Delta,Line_C,Night,669,21,0.0314,16.3,1537.5,7.94,0.793,224.67
2025-02-20,Plant_Epsilon,Line_A,Morning,1006,42,0.0417,18.8,2149.0,8.02,0.741,229.1
2025-02-20,Plant_Epsilon,Line_A,Afternoon,926,36,0.0389,16.5,2063.3,7.99,0.809,189.23
2025-02-20,Plant_Epsilon,Line_A,Night,808,26,0.0322,17.8,1708.7,7.94,0.753,240.33
2025-02-20,Plant_Epsilon,Line_B,Morning,979,30,0.0306,15.6,2101.3,8.08,0.838,235.39
2025-02-20,Plant_Epsilon,Line_B,Afternoon,944,45,0.0477,19.1,2017.8,8.07,0.715,186.05
2025-02-20,Plant_Epsilon,Line_B,Night,781,30,0.0384,13.9,1710.9,7.99,0.732,203.55
2025-02-20,Plant_Epsilon,Line_C,Morning,1004,33,0.0329,16.4,2133.5,8.05,0.76,171.1
2025-02-20,Plant_Epsilon,Line_C,Afternoon,947,37,0.0391,11.8,1992.9,7.99,0.796,245.39
2025-02-20,Plant_Epsilon,Line_C,Night,810,32,0.0395,14.8,1712.8,7.94,0.728,198.06
2025-02-20,Plant_Zeta,Line_A,Morning,1123,43,0.0383,11.3,2391.5,8.03,0.718,175.81
2025-02-20,Plant_Zeta,Line_A,Afternoon,1069,35,0.0327,17.8,2245.3,7.97,0.721,213.84
2025-02-20,Plant_Zeta,Line_A,Night,891,34,0.0382,20.4,1908.9,7.97,0.749,253.99
2025-02-20,Plant_Zeta,Line_B,Morning,1118,48,0.0429,14.5,2433.7,8.0,0.785,147.38
2025-02-20,Plant_Zeta,Line_B,Afternoon,1049,49,0.0467,17.0,2380.1,7.93,0.79,168.04
2025-02-20,Plant_Zeta,Line_B,Night,894,32,0.0358,16.0,1921.2,7.98,0.8,252.49
2025-02-20,Plant_Zeta,Line_C,Morning,1129,45,0.0399,14.3,2395.9,8.02,0.707,201.14
2025-02-20,Plant_Zeta,Line_C,Afternoon,1049,40,0.0381,11.6,2274.2,7.98,0.715,194.23
2025-02-20,Plant_Zeta,Line_C,Night,871,26,0.0299,16.4,1936.5,7.93,0.815,173.55
2025-02-21,Plant_Alpha,Line_A,Morning,1275,43,0.0337,20.4,2758.8,8.03,0.785,125.31
2025-02-21,Plant_Alpha,Line_A,Afternoon,1212,50,0.0413,14.3,2707.4,7.99,0.805,231.1
2025-02-21,Plant_Alpha,Line_A,Night,1038,41,0.0395,13.7,2158.6,8.01,0.78,220.79
2025-02-21,Plant_Alpha,Line_B,Morning,1289,58,0.045,12.4,2817.3,7.94,0.754,230.28
2025-02-21,Plant_Alpha,Line_B,Afternoon,1212,49,0.0404,14.2,2620.3,8.02,0.727,302.94
2025-02-21,Plant_Alpha,Line_B,Night,1024,25,0.0244,12.4,2242.8,7.97,0.815,236.77
2025-02-21,Plant_Alpha,Line_C,Morning,1281,37,0.0289,11.7,2752.6,7.92,0.738,255.62
2025-02-21,Plant_Alpha,Line_C,Afternoon,1227,47,0.0383,12.1,2635.3,8.01,0.773,228.79
2025-02-21,Plant_Alpha,Line_C,Night,1046,39,0.0373,16.5,2204.4,8.1,0.714,183.77
2025-02-21,Plant_Beta,Line_A,Morning,884,31,0.0351,10.3,1865.7,8.09,0.647,201.45
2025-02-21,Plant_Beta,Line_A,Afternoon,822,31,0.0377,14.0,1794.0,8.01,0.81,262.85
2025-02-21,Plant_Beta,Line_A,Night,700,25,0.0357,16.4,1518.2,7.95,0.768,198.67
2025-02-21,Plant_Beta,Line_B,Morning,865,30,0.0347,13.3,1903.3,7.97,0.818,214.64
2025-02-21,Plant_Beta,Line_B,Afternoon,813,32,0.0394,11.7,1793.2,7.99,0.801,257.99
2025-02-21,Plant_Beta,Line_B,Night,684,25,0.0365,10.7,1553.0,7.95,0.694,287.15
2025-02-21,Plant_Beta,Line_C,Morning,864,25,0.0289,11.4,1884.4,8.02,0.717,190.21
2025-02-21,Plant_Beta,Line_C,Afternoon,825,37,0.0448,15.9,1757.1,8.0,0.801,254.89
2025-02-21,Plant_Beta,Line_C,Night,691,31,0.0449,13.8,1473.8,7.93,0.829,266.73
2025-02-21,Plant_Gamma,Line_A,Morning,820,30,0.0366,9.8,1785.7,7.99,0.68,206.11
2025-02-21,Plant_Gamma,Line_A,Afternoon,773,31,0.0401,11.7,1697.6,7.96,0.646,231.46
2025-02-21,Plant_Gamma,Line_A,Night,678,24,0.0354,15.7,1446.2,8.03,0.848,218.4
2025-02-21,Plant_Gamma,Line_B,Morning,825,33,0.04,13.6,1753.1,8.08,0.785,123.8
2025-02-21,Plant_Gamma,Line_B,Afternoon,781,33,0.0423,10.1,1678.1,8.13,0.742,230.75
2025-02-21,Plant_Gamma,Line_B,Night,682,22,0.0323,15.2,1485.2,8.0,0.876,167.54
2025-02-21,Plant_Gamma,Line_C,Morning,843,31,0.0368,13.9,1793.0,7.99,0.752,207.77
2025-02-21,Plant_Gamma,Line_C,Afternoon,768,26,0.0339,16.2,1713.7,8.01,0.777,215.74
2025-02-21,Plant_Gamma,Line_C,Night,676,19,0.0281,13.4,1438.0,8.02,0.657,152.17
2025-02-21,Plant_Delta,Line_A,Morning,868,37,0.0426,13.1,1848.4,8.03,0.743,226.22
2025-02-21,Plant_Delta,Line_A,Afternoon,821,26,0.0317,18.5,1802.4,7.97,0.783,191.64
2025-02-21,Plant_Delta,Line_A,Night,708,23,0.0325,17.7,1538.3,7.97,0.765,251.6
2025-02-21,Plant_Delta,Line_B,Morning,858,32,0.0373,17.6,1868.6,7.9,0.743,266.2
2025-02-21,Plant_Delta,Line_B,Afternoon,842,29,0.0344,12.1,1761.5,8.09,0.804,273.72
2025-02-21,Plant_Delta,Line_B,Night,712,22,0.0309,12.5,1495.2,7.98,0.731,178.74
2025-02-21,Plant_Delta,Line_C,Morning,873,35,0.0401,19.3,1863.9,7.99,0.772,138.84
2025-02-21,Plant_Delta,Line_C,Afternoon,805,33,0.041,18.0,1784.0,7.98,0.692,255.12
2025-02-21,Plant_Delta,Line_C,Night,707,28,0.0396,14.6,1504.8,7.97,0.773,176.51
2025-02-21,Plant_Epsilon,Line_A,Morning,985,45,0.0457,14.5,2060.6,7.97,0.708,191.06
2025-02-21,Plant_Epsilon,Line_A,Afternoon,925,39,0.0422,14.1,2009.0,8.02,0.757,191.69
2025-02-21,Plant_Epsilon,Line_A,Night,794,29,0.0365,16.6,1716.7,8.06,0.733,200.52
2025-02-21,Plant_Epsilon,Line_B,Morning,1018,38,0.0373,14.5,2113.4,7.97,0.756,216.26
2025-02-21,Plant_Epsilon,Line_B,Afternoon,951,38,0.04,17.5,2004.7,8.02,0.761,198.53
2025-02-21,Plant_Epsilon,Line_B,Night,797,26,0.0326,11.1,1731.0,8.02,0.755,201.3
2025-02-21,Plant_Epsilon,Line_C,Morning,983,41,0.0417,14.2,2117.2,8.07,0.794,136.93
2025-02-21,Plant_Epsilon,Line_C,Afternoon,942,30,0.0318,14.3,1943.6,8.0,0.794,200.68
2025-02-21,Plant_Epsilon,Line_C,Night,783,39,0.0498,19.2,1698.6,7.99,0.663,218.41
2025-02-21,Plant_Zeta,Line_A,Morning,1109,47,0.0424,18.6,2426.6,7.94,0.822,203.05
2025-02-21,Plant_Zeta,Line_A,Afternoon,1069,35,0.0327,15.1,2278.7,7.9,0.826,276.56
2025-02-21,Plant_Zeta,Line_A,Night,911,39,0.0428,22.3,1897.9,7.95,0.744,208.55
2025-02-21,Plant_Zeta,Line_B,Morning,1116,35,0.0314,15.1,2391.2,8.02,0.76,128.06
2025-02-21,Plant_Zeta,Line_B,Afternoon,1075,52,0.0484,14.2,2333.9,7.98,0.794,180.47
2025-02-21,Plant_Zeta,Line_B,Night,900,33,0.0367,16.3,1916.1,7.91,0.781,225.68
2025-02-21,Plant_Zeta,Line_C,Morning,1122,48,0.0428,14.2,2423.8,7.97,0.746,209.36
2025-02-21,Plant_Zeta,Line_C,Afternoon,1092,45,0.0412,16.5,2312.0,7.89,0.771,233.28
2025-02-21,Plant_Zeta,Line_C,Night,904,34,0.0376,11.4,1918.5,7.93,0.816,259.23
2025-02-22,Plant_Alpha,Line_A,Morning,1311,42,0.032,13.1,2723.7,7.97,0.712,179.08
2025-02-22,Plant_Alpha,Line_A,Afternoon,1234,43,0.0348,17.3,2677.0,8.03,0.819,149.59
2025-02-22,Plant_Alpha,Line_A,Night,1028,41,0.0399,15.2,2268.9,7.94,0.732,194.45
2025-02-22,Plant_Alpha,Line_B,Morning,1281,43,0.0336,13.5,2752.6,8.06,0.708,235.9
2025-02-22,Plant_Alpha,Line_B,Afternoon,1239,41,0.0331,16.2,2636.6,8.05,0.76,180.0
2025-02-22,Plant_Alpha,Line_B,Night,1046,36,0.0344,14.8,2244.3,8.03,0.861,167.91
2025-02-22,Plant_Alpha,Line_C,Morning,1286,39,0.0303,20.2,2755.5,7.98,0.759,203.93
2025-02-22,Plant_Alpha,Line_C,Afternoon,1211,54,0.0446,17.2,2657.8,7.99,0.724,196.08
2025-02-22,Plant_Alpha,Line_C,Night,1045,41,0.0392,12.8,2243.8,8.0,0.725,197.99
2025-02-22,Plant_Beta,Line_A,Morning,860,29,0.0337,18.4,1910.9,8.13,0.783,222.84
2025-02-22,Plant_Beta,Line_A,Afternoon,826,30,0.0363,17.6,1803.9,8.05,0.717,225.92
2025-02-22,Plant_Beta,Line_A,Night,693,25,0.0361,20.2,1477.9,8.12,0.783,189.51
2025-02-22,Plant_Beta,Line_B,Morning,870,30,0.0345,13.6,1873.4,7.98,0.714,200.18
2025-02-22,Plant_Beta,Line_B,Afternoon,812,26,0.032,11.4,1819.8,8.02,0.788,199.76
2025-02-22,Plant_Beta,Line_B,Night,706,31,0.0439,15.4,1541.0,7.97,0.79,227.09
2025-02-22,Plant_Beta,Line_C,Morning,862,32,0.0371,9.5,1877.7,8.01,0.742,193.6
2025-02-22,Plant_Beta,Line_C,Afternoon,829,27,0.0326,20.4,1785.5,7.97,0.795,229.76
2025-02-22,Plant_Beta,Line_C,Night,705,23,0.0326,21.2,1527.1,7.96,0.773,200.37
2025-02-22,Plant_Gamma,Line_A,Morning,825,26,0.0315,15.4,1746.3,7.97,0.777,178.86
2025-02-22,Plant_Gamma,Line_A,Afternoon,783,32,0.0409,12.2,1674.5,7.93,0.724,197.68
2025-02-22,Plant_Gamma,Line_A,Night,674,23,0.0341,16.6,1438.9,7.94,0.77,249.37
2025-02-22,Plant_Gamma,Line_B,Morning,811,40,0.0493,13.1,1739.1,8.02,0.799,188.08
2025-02-22,Plant_Gamma,Line_B,Afternoon,791,39,0.0493,15.7,1766.5,8.06,0.761,201.78
2025-02-22,Plant_Gamma,Line_B,Night,665,26,0.0391,16.1,1430.5,7.9,0.824,230.8
2025-02-22,Plant_Gamma,Line_C,Morning,813,32,0.0394,17.8,1799.8,7.96,0.805,190.59
2025-02-22,Plant_Gamma,Line_C,Afternoon,789,25,0.0317,2.2,1672.1,8.02,0.753,225.73
2025-02-22,Plant_Gamma,Line_C,Night,678,23,0.0339,13.7,1391.8,7.93,0.696,227.58
2025-02-22,Plant_Delta,Line_A,Morning,865,30,0.0347,12.5,1845.5,8.05,0.764,230.48
2025-02-22,Plant_Delta,Line_A,Afternoon,802,33,0.0411,12.9,1765.0,8.08,0.744,223.99
2025-02-22,Plant_Delta,Line_A,Night,692,27,0.039,10.2,1509.4,8.04,0.817,168.15
2025-02-22,Plant_Delta,Line_B,Morning,863,32,0.0371,14.7,1848.0,7.87,0.707,196.85
2025-02-22,Plant_Delta,Line_B,Afternoon,821,35,0.0426,17.4,1761.7,7.93,0.782,212.29
2025-02-22,Plant_Delta,Line_B,Night,699,31,0.0443,16.6,1514.6,8.01,0.808,173.7
2025-02-22,Plant_Delta,Line_C,Morning,857,33,0.0385,11.9,1856.2,8.03,0.759,183.5
2025-02-22,Plant_Delta,Line_C,Afternoon,843,35,0.0415,14.6,1784.6,8.07,0.73,166.86
2025-02-22,Plant_Delta,Line_C,Night,704,28,0.0398,16.0,1536.0,7.98,0.69,174.6
2025-02-22,Plant_Epsilon,Line_A,Morning,997,32,0.0321,8.8,2138.7,7.97,0.671,199.53
2025-02-22,Plant_Epsilon,Line_A,Afternoon,937,45,0.048,15.2,2039.6,8.02,0.731,177.79
2025-02-22,Plant_Epsilon,Line_A,Night,809,32,0.0396,10.9,1679.1,7.94,0.813,128.17
2025-02-22,Plant_Epsilon,Line_B,Morning,999,40,0.04,14.9,2136.6,8.07,0.767,141.34
2025-02-22,Plant_Epsilon,Line_B,Afternoon,930,28,0.0301,18.7,2072.8,8.05,0.754,138.4
2025-02-22,Plant_Epsilon,Line_B,Night,789,26,0.033,14.7,1758.6,8.07,0.737,112.8
2025-02-22,Plant_Epsilon,Line_C,Morning,978,45,0.046,14.7,2117.5,8.01,0.724,150.79
2025-02-22,Plant_Epsilon,Line_C,Afternoon,965,44,0.0456,11.7,1981.6,8.0,0.751,230.29
2025-02-22,Plant_Epsilon,Line_C,Night,806,25,0.031,19.6,1703.4,8.04,0.749,235.77
2025-02-22,Plant_Zeta,Line_A,Morning,1097,47,0.0428,13.0,2431.2,8.06,0.72,164.42
2025-02-22,Plant_Zeta,Line_A,Afternoon,1062,38,0.0358,11.5,2288.5,7.98,0.782,175.65
2025-02-22,Plant_Zeta,Line_A,Night,885,34,0.0384,15.2,1923.2,7.97,0.782,160.63
2025-02-22,Plant_Zeta,Line_B,Morning,1118,39,0.0349,15.0,2433.6,7.91,0.638,182.05
2025-02-22,Plant_Zeta,Line_B,Afternoon,1055,24,0.0227,18.9,2320.2,8.04,0.751,232.33
2025-02-22,Plant_Zeta,Line_B,Night,898,38,0.0423,15.5,1941.0,7.98,0.831,215.45
2025-02-22,Plant_Zeta,Line_C,Morning,1107,44,0.0397,16.3,2409.8,7.99,0.706,200.32
2025-02-22,Plant_Zeta,Line_C,Afternoon,1047,39,0.0372,12.8,2318.7,8.09,0.697,197.47
2025-02-22,Plant_Zeta,Line_C,Night,899,36,0.04,14.4,1919.9,7.97,0.755,262.73
2025-02-23,Plant_Alpha,Line_A,Morning,1272,49,0.0385,16.4,2766.0,8.0,0.831,115.81
2025-02-23,Plant_Alpha,Line_A,Afternoon,1204,52,0.0432,11.9,2593.4,8.0,0.718,224.75
2025-02-23,Plant_Alpha,Line_A,Night,1048,40,0.0382,17.6,2177.7,8.0,0.826,236.16
2025-02-23,Plant_Alpha,Line_B,Morning,1310,46,0.0351,17.6,2745.8,8.02,0.825,168.49
2025-02-23,Plant_Alpha,Line_B,Afternoon,1192,56,0.047,16.9,2612.2,8.02,0.651,217.24
2025-02-23,Plant_Alpha,Line_B,Night,1029,38,0.0369,14.8,2123.6,8.02,0.774,210.39
2025-02-23,Plant_Alpha,Line_C,Morning,1283,49,0.0382,16.2,2764.4,8.01,0.77,272.42
2025-02-23,Plant_Alpha,Line_C,Afternoon,1211,44,0.0363,20.3,2622.8,8.07,0.768,191.63
2025-02-23,Plant_Alpha,Line_C,Night,1048,41,0.0391,10.7,2227.3,7.99,0.822,260.13
2025-02-23,Plant_Beta,Line_A,Morning,891,35,0.0393,12.8,1884.3,7.97,0.877,244.53
2025-02-23,Plant_Beta,Line_A,Afternoon,831,36,0.0433,13.6,1742.7,7.9,0.763,201.1
2025-02-23,Plant_Beta,Line_A,Night,705,27,0.0383,16.7,1523.7,7.94,0.799,192.08
2025-02-23,Plant_Beta,Line_B,Morning,874,38,0.0435,18.5,1874.8,8.0,0.805,147.69
2025-02-23,Plant_Beta,Line_B,Afternoon,815,30,0.0368,11.3,1771.2,7.98,0.763,196.97
2025-02-23,Plant_Beta,Line_B,Night,711,29,0.0408,14.0,1495.6,7.97,0.758,298.04
2025-02-23,Plant_Beta,Line_C,Morning,857,28,0.0327,11.6,1887.4,8.03,0.73,250.55
2025-02-23,Plant_Beta,Line_C,Afternoon,828,35,0.0423,18.4,1717.7,8.04,0.698,202.42
2025-02-23,Plant_Beta,Line_C,Night,701,27,0.0385,11.2,1536.3,7.95,0.8,152.34
2025-02-23,Plant_Gamma,Line_A,Morning,825,38,0.0461,22.4,1726.8,7.95,0.732,288.11
2025-02-23,Plant_Gamma,Line_A,Afternoon,785,33,0.042,15.7,1661.6,7.9,0.734,282.91
2025-02-23,Plant_Gamma,Line_A,Night,670,30,0.0448,10.8,1429.5,8.05,0.707,199.25
2025-02-23,Plant_Gamma,Line_B,Morning,820,35,0.0427,16.1,1795.0,8.06,0.747,240.27
2025-02-23,Plant_Gamma,Line_B,Afternoon,782,32,0.0409,8.8,1678.3,8.12,0.789,213.49
2025-02-23,Plant_Gamma,Line_B,Night,660,21,0.0318,13.7,1438.0,8.07,0.809,196.84
2025-02-23,Plant_Gamma,Line_C,Morning,827,34,0.0411,10.9,1732.3,8.03,0.76,142.07
2025-02-23,Plant_Gamma,Line_C,Afternoon,765,32,0.0418,12.7,1699.8,7.98,0.762,175.63
2025-02-23,Plant_Gamma,Line_C,Night,666,26,0.039,14.1,1432.4,8.04,0.796,157.15
2025-02-23,Plant_Delta,Line_A,Morning,867,30,0.0346,14.3,1902.6,8.02,0.868,200.74
2025-02-23,Plant_Delta,Line_A,Afternoon,822,31,0.0377,14.7,1779.9,7.97,0.752,175.92
2025-02-23,Plant_Delta,Line_A,Night,712,20,0.0281,15.5,1475.6,8.04,0.742,127.17
2025-02-23,Plant_Delta,Line_B,Morning,878,23,0.0262,15.4,1890.4,8.05,0.679,178.81
2025-02-23,Plant_Delta,Line_B,Afternoon,833,38,0.0456,18.7,1832.5,7.98,0.78,198.29
2025-02-23,Plant_Delta,Line_B,Night,682,26,0.0381,9.3,1499.3,7.93,0.787,170.19
2025-02-23,Plant_Delta,Line_C,Morning,848,38,0.0448,13.6,1846.3,7.98,0.82,208.04
2025-02-23,Plant_Delta,Line_C,Afternoon,821,22,0.0268,22.6,1831.3,8.07,0.724,186.1
2025-02-23,Plant_Delta,Line_C,Night,706,23,0.0326,11.9,1551.2,8.02,0.704,238.46
2025-02-23,Plant_Epsilon,Line_A,Morning,984,27,0.0274,11.2,2118.8,8.01,0.766,245.26
2025-02-23,Plant_Epsilon,Line_A,Afternoon,939,34,0.0362,18.6,2050.9,8.01,0.776,178.28
2025-02-23,Plant_Epsilon,Line_A,Night,783,38,0.0485,13.8,1718.7,7.93,0.797,147.48
2025-02-23,Plant_Epsilon,Line_B,Morning,1009,48,0.0476,16.1,2153.8,8.0,0.758,211.56
2025-02-23,Plant_Epsilon,Line_B,Afternoon,945,41,0.0434,12.4,2075.7,7.98,0.723,207.74
2025-02-23,Plant_Epsilon,Line_B,Night,806,22,0.0273,13.4,1666.3,7.96,0.729,213.74
2025-02-23,Plant_Epsilon,Line_C,Morning,982,35,0.0356,17.6,2185.6,7.99,0.813,217.23
2025-02-23,Plant_Epsilon,Line_C,Afternoon,922,31,0.0336,5.9,2038.0,7.93,0.765,308.14
2025-02-23,Plant_Epsilon,Line_C,Night,814,27,0.0332,12.5,1747.7,7.96,0.812,305.86
2025-02-23,Plant_Zeta,Line_A,Morning,1135,50,0.0441,18.7,2410.8,8.01,0.712,254.74
2025-02-23,Plant_Zeta,Line_A,Afternoon,1053,44,0.0418,17.9,2269.6,7.94,0.75,172.8
2025-02-23,Plant_Zeta,Line_A,Night,900,30,0.0333,13.1,1947.0,8.04,0.75,133.44
2025-02-23,Plant_Zeta,Line_B,Morning,1135,39,0.0344,21.2,2389.9,7.98,0.736,216.56
2025-02-23,Plant_Zeta,Line_B,Afternoon,1114,40,0.0359,17.6,2305.1,8.06,0.669,300.16
2025-02-23,Plant_Zeta,Line_B,Night,908,33,0.0363,17.6,1946.7,7.92,0.637,279.41
2025-02-23,Plant_Zeta,Line_C,Morning,1118,39,0.0349,13.1,2462.7,7.97,0.792,184.27
2025-02-23,Plant_Zeta,Line_C,Afternoon,1047,46,0.0439,18.2,2265.3,8.01,0.76,215.07
2025-02-23,Plant_Zeta,Line_C,Night,929,33,0.0355,13.1,1926.5,7.92,0.68,204.49
2025-02-24,Plant_Alpha,Line_A,Morning,1290,48,0.0372,14.8,2718.4,8.03,0.771,218.91
2025-02-24,Plant_Alpha,Line_A,Afternoon,1226,50,0.0408,18.0,2648.1,8.04,0.67,240.41
2025-02-24,Plant_Alpha,Line_A,Night,1031,40,0.0388,10.9,2290.3,7.87,0.833,214.49
2025-02-24,Plant_Alpha,Line_B,Morning,1261,66,0.0523,16.5,2672.9,7.96,0.786,273.53
2025-02-24,Plant_Alpha,Line_B,Afternoon,1214,28,0.0231,20.1,2633.8,7.92,0.773,227.3
2025-02-24,Plant_Alpha,Line_B,Night,1032,34,0.0329,13.0,2227.3,8.01,0.804,111.45
2025-02-24,Plant_Alpha,Line_C,Morning,1289,52,0.0403,16.2,2738.3,8.06,0.824,185.55
2025-02-24,Plant_Alpha,Line_C,Afternoon,1220,51,0.0418,19.1,2598.2,7.97,0.775,156.77
2025-02-24,Plant_Alpha,Line_C,Night,1004,34,0.0339,16.3,2273.3,8.01,0.752,197.91
2025-02-24,Plant_Beta,Line_A,Morning,866,30,0.0346,15.0,1845.7,7.98,0.75,210.13
2025-02-24,Plant_Beta,Line_A,Afternoon,813,31,0.0381,11.3,1753.2,8.05,0.756,278.78
2025-02-24,Plant_Beta,Line_A,Night,699,30,0.0429,17.6,1504.9,7.94,0.751,186.64
2025-02-24,Plant_Beta,Line_B,Morning,863,34,0.0394,10.7,1849.5,7.94,0.748,177.76
2025-02-24,Plant_Beta,Line_B,Afternoon,818,32,0.0391,13.8,1778.1,7.94,0.717,282.85
2025-02-24,Plant_Beta,Line_B,Night,694,19,0.0274,15.2,1486.9,7.98,0.755,221.06
2025-02-24,Plant_Beta,Line_C,Morning,870,31,0.0356,18.0,1826.5,7.95,0.717,137.44
2025-02-24,Plant_Beta,Line_C,Afternoon,819,29,0.0354,17.8,1769.0,8.0,0.744,154.69
2025-02-24,Plant_Beta,Line_C,Night,710,31,0.0437,11.2,1550.2,7.99,0.725,227.85
2025-02-24,Plant_Gamma,Line_A,Morning,831,30,0.0361,14.1,1795.9,7.96,0.754,265.67
2025-02-24,Plant_Gamma,Line_A,Afternoon,773,27,0.0349,17.9,1702.1,8.03,0.699,205.16
2025-02-24,Plant_Gamma,Line_A,Night,665,34,0.0511,17.2,1436.2,8.02,0.764,229.64
2025-02-24,Plant_Gamma,Line_B,Morning,821,37,0.0451,11.0,1783.6,7.98,0.76,239.65
2025-02-24,Plant_Gamma,Line_B,Afternoon,772,29,0.0376,10.5,1689.3,7.93,0.767,175.49
2025-02-24,Plant_Gamma,Line_B,Night,675,30,0.0444,14.5,1459.3,8.04,0.712,248.92
2025-02-24,Plant_Gamma,Line_C,Morning,826,27,0.0327,15.7,1776.1,7.92,0.701,249.89
2025-02-24,Plant_Gamma,Line_C,Afternoon,788,35,0.0444,13.0,1671.5,7.91,0.812,216.07
2025-02-24,Plant_Gamma,Line_C,Night,663,22,0.0332,18.2,1435.8,8.0,0.733,187.5
2025-02-24,Plant_Delta,Line_A,Morning,873,26,0.0298,14.5,1890.2,7.99,0.812,243.94
2025-02-24,Plant_Delta,Line_A,Afternoon,833,28,0.0336,14.2,1780.4,7.99,0.738,182.28
2025-02-24,Plant_Delta,Line_A,Night,727,26,0.0358,18.3,1490.6,8.1,0.743,203.88
2025-02-24,Plant_Delta,Line_B,Morning,850,40,0.0471,19.7,1842.3,8.04,0.692,223.16
2025-02-24,Plant_Delta,Line_B,Afternoon,820,38,0.0463,15.6,1794.2,8.07,0.747,211.5
2025-02-24,Plant_Delta,Line_B,Night,690,26,0.0377,21.1,1529.6,7.95,0.847,216.26
